Customer ID,Umur,Income,Product_holding,Saving,Deposit,KK,Tab Bisnis,Limit Kredit Mortgage,,,,
1234561301,42,35294006,3,41025149,0,1867567,17872048,4214397920,1,0,1,1
1234561734,40,28021925,3,28064147,1185690,0,10551566,5243864799,1,1,0,1
1234561950,43,24610273,2,839285,0,4599868,0,3139790581,1,0,1,0
1234561278,42,14334906,3,38218121,18868272,2455589,0,5740003902,1,1,1,0
1234561591,38,31073103,2,3532790,0,0,13752223,5506857769,1,0,0,1
1234561834,33,18238800,2,35758921,19897407,0,0,5195024201,1,1,0,0
1234561862,42,35030392,4,29498887,12835830,4696639,10077843,864412883,1,1,1,1
1234561395,48,32274652,1,3486175,0,0,0,3760184772,1,0,0,0
1234561979,29,42226175,2,35896929,22728284,0,0,3538879764,1,1,0,0
1234561484,26,29210939,2,2596945,0,953845,0,1286015411,1,0,1,0
1234561084,42,37521643,4,32455828,3147039,4788358,12392333,2006613753,1,1,1,1
1234561261,27,48746215,2,2649300,0,3744941,0,1110719377,1,0,1,0
1234561634,29,25366037,2,21551884,1224257,0,0,5022525891,1,1,0,0
1234561091,35,41531416,2,27237765,0,0,10994477,5724426334,1,0,0,1
1234561540,53,46940821,3,30796489,17555918,0,18407610,3199675907,1,1,0,1
1234561577,27,19733282,2,49469358,0,4115424,0,4777026395,1,0,1,0
1234561649,36,29311777,1,3461685,0,0,0,2589704065,1,0,0,0
1234561277,42,17299557,2,38867106,0,4714628,0,2360617691,1,0,1,0
1234561619,42,36266090,2,26831355,7107390,0,0,4214878753,1,1,0,0
1234561729,50,35744639,2,10937805,0,0,16255798,3328204111,1,0,0,1
1234561620,23,28346817,2,43009396,0,1786493,0,5324460279,1,0,1,0
1234561417,34,26913741,1,10996951,0,0,0,833112783,1,0,0,0
1234561130,36,37597008,3,25319375,16666418,4458621,0,636727476,1,1,1,0
1234561284,52,25391196,2,13533438,21937091,0,0,3335757953,1,1,0,0
1234561039,37,12233361,3,5954560,24883008,1411962,0,5539786605,1,1,1,0
1234561146,30,21254430,3,49886673,1913691,0,14323351,2014588623,1,1,0,1
1234561308,53,23778277,4,41572340,22323573,1155185,13454094,4826172132,1,1,1,1
1234561889,24,46132914,3,46692734,28989930,0,17695198,3411371990,1,1,0,1
1234561449,29,13451161,3,8123119,3752010,4533966,0,4947525325,1,1,1,0
1234561094,45,23221234,2,37708813,5095932,0,0,2444320328,1,1,0,0
1234561023,24,23468042,2,18583358,5312109,0,0,2968919517,1,1,0,0
1234561915,24,29288527,1,40991825,0,0,0,4315248529,1,0,0,0
1234561920,29,30409295,3,22674215,23179537,0,13863650,969421258,1,1,0,1
1234561037,49,47104313,3,36630935,24392781,0,19519879,5377107283,1,1,0,1
1234561430,31,42034517,2,29872663,0,0,12333831,879580600,1,0,0,1
1234561466,28,44765923,1,35571014,0,0,0,3666207190,1,0,0,0
1234561907,52,21095213,3,46404092,0,4920429,13586567,5030130210,1,0,1,1
1234561296,46,19639816,2,16831197,0,2793857,0,4091156026,1,0,1,0
1234561277,32,43957222,2,24907306,0,0,18657920,5961967254,1,0,0,1
1234561156,40,19691608,1,10299563,0,0,0,5341227582,1,0,0,0
1234561700,32,49050535,1,16873258,0,0,0,2597065298,1,0,0,0
1234561948,39,41522280,2,33972477,0,0,19969481,2387300799,1,0,0,1
1234561743,41,45664355,2,10298672,0,0,15689547,3008016186,1,0,0,1
1234561341,53,24383959,4,43085483,1996167,2116526,11531934,3887164286,1,1,1,1
1234561553,54,10592984,4,36543575,4648091,3337125,16766351,4816374665,1,1,1,1
1234561005,36,34242683,3,47289477,0,4137510,17857964,5967226085,1,0,1,1
1234561201,52,16669536,2,48225074,17604787,0,0,481503778,1,1,0,0
1234561046,53,41926667,3,48543583,23898830,0,13662613,4748114337,1,1,0,1
1234561238,54,18798768,2,7762027,0,0,14278066,2794562264,1,0,0,1
1234561814,30,37988475,2,32762211,0,666806,0,3314921905,1,0,1,0
1234561924,47,34387199,1,44991149,0,0,0,4910550232,1,0,0,0
1234561324,29,20200698,2,49931029,0,1576875,0,2593636748,1,0,1,0
1234561693,51,31031307,3,14032832,1379538,0,11005965,5439718348,1,1,0,1
1234561224,33,10649455,2,16266513,0,2911093,0,3497983909,1,0,1,0
1234561467,24,16278375,1,3135438,0,0,0,5713470043,1,0,0,0
1234561297,40,15709256,3,11603155,0,1595186,10827150,3239763836,1,0,1,1
1234561115,45,26663358,2,38588772,0,0,12390219,2871208727,1,0,0,1
1234561094,45,38267591,3,8909631,14223092,632926,0,3536149584,1,1,1,0
1234561414,44,18733146,4,29410554,16852937,3191809,14999343,1860394463,1,1,1,1
1234561915,49,28199243,2,34363012,26787212,0,0,1079015818,1,1,0,0
1234561478,21,29904641,3,31971208,3576799,2125445,0,4640609108,1,1,1,0
1234561031,53,24366835,4,34531051,23166571,1674401,12648034,5810617872,1,1,1,1
1234561805,54,49604945,2,37037992,23728218,0,0,637564230,1,1,0,0
1234561064,54,15601586,3,11734327,16812905,1686223,0,2713303946,1,1,1,0
1234561540,50,25924117,4,2445602,16134748,2789431,14422457,2768998549,1,1,1,1
1234561981,51,25039052,1,14391126,0,0,0,1887563165,1,0,0,0
1234561616,39,30350535,2,42504735,0,1325811,0,3058085293,1,0,1,0
1234561632,23,38975111,1,31627871,0,0,0,5089603586,1,0,0,0
1234561227,40,33998399,2,10885623,0,0,16674633,1962851346,1,0,0,1
1234561194,28,26636705,2,17365770,0,1922030,0,3781617037,1,0,1,0
1234561770,26,22778350,3,3845704,8064714,0,11344036,2102998124,1,1,0,1
1234561998,44,38205295,2,34717836,0,0,15731777,5434564613,1,0,0,1
1234561769,32,18629694,3,33791461,9947849,639183,0,705212582,1,1,1,0
1234561509,21,25899782,2,16628447,2781252,0,0,5072027454,1,1,0,0
1234561114,51,33631363,3,14349746,0,3483275,11280776,4253689751,1,0,1,1
1234561086,35,14706275,1,21136669,0,0,0,3340717738,1,0,0,0
1234561024,23,39712397,3,5075607,11591781,0,11958630,3134853930,1,1,0,1
1234561037,55,49132004,3,41949996,16616826,1152169,0,2208578246,1,1,1,0
1234561678,28,36125700,4,9918421,6897675,1416975,16509603,4835220228,1,1,1,1
1234561270,31,26741942,3,9836909,7459221,1947303,0,4180199360,1,1,1,0
1234561209,23,46925617,2,17971354,0,3732360,0,1890203660,1,0,1,0
1234561424,45,17565781,3,6513769,20245653,0,18550294,1471539447,1,1,0,1
1234561101,25,27475283,3,19257955,22141223,2818448,0,1886601025,1,1,1,0
1234561958,39,16846369,3,38591533,0,3169112,19500303,4305921024,1,0,1,1
1234561185,39,33884336,2,46479857,0,0,17351879,2334815211,1,0,0,1
1234561415,29,18351806,2,23944160,0,2251035,0,5864379891,1,0,1,0
1234561304,39,40664363,3,28352186,15173318,0,14939455,1433042355,1,1,0,1
1234561121,43,46106620,4,45070273,25485943,635282,16183695,3791006457,1,1,1,1
1234561913,27,47979984,4,43062946,3953460,763804,10892954,3448266094,1,1,1,1
1234561523,55,14284771,4,17797993,19868946,4188414,14684445,5609965272,1,1,1,1
1234561605,51,45336675,3,30071518,0,1549291,17827031,3887689423,1,0,1,1
1234561187,48,19443212,2,40622119,0,0,14424218,2023017930,1,0,0,1
1234561146,46,45359888,3,14195924,17508704,0,12553265,1038043268,1,1,0,1
1234561113,50,27983563,1,13005131,0,0,0,2097679646,1,0,0,0
1234561102,55,12846441,3,27355435,0,1794820,13932562,5279790795,1,0,1,1
1234561730,39,49607302,1,44820800,0,0,0,2302800733,1,0,0,0
1234561472,42,44747583,2,6806346,0,0,18106286,5526433559,1,0,0,1
1234561165,46,27417392,3,43745534,14119829,1671304,0,1297780287,1,1,1,0
1234561125,30,14873933,2,33252342,0,0,15907067,4098340036,1,0,0,1
1234561281,40,18827100,3,6334928,9241525,0,11016884,1751455069,1,1,0,1
1234561964,35,13101340,3,26797394,29560247,0,15343882,2854035122,1,1,0,1
1234561402,34,22909496,4,47510708,26606146,1516813,13501116,1341855603,1,1,1,1
1234561376,45,45572610,2,40548760,0,0,19701436,2325492158,1,0,0,1
1234561605,25,24261932,2,31474546,22910482,0,0,1286382320,1,1,0,0
1234561735,21,12290867,3,44522491,26904167,0,15562603,5517573496,1,1,0,1
1234561784,33,32120509,2,21990316,1775860,0,0,4196359615,1,1,0,0
1234561605,22,32304257,3,27608085,0,4234503,12636763,3840652432,1,0,1,1
1234561793,25,14590405,4,1601196,12237555,1401063,16854270,3376104700,1,1,1,1
1234561526,26,25704066,2,7476360,0,0,19164868,4300174581,1,0,0,1
1234561038,25,35811335,2,7018910,3184943,0,0,3812808465,1,1,0,0
1234561860,36,39004849,3,48007152,0,1589346,13942650,4376960909,1,0,1,1
1234561795,23,22097951,2,2762527,0,0,17494388,2571820338,1,0,0,1
1234561034,33,38249536,3,48481771,0,2002930,13117308,3472289685,1,0,1,1
1234561623,24,33521511,3,32789684,0,4959014,15732583,513995505,1,0,1,1
1234561732,23,32524885,1,34726422,0,0,0,4250818163,1,0,0,0
1234561107,44,30514922,2,41664213,12996580,0,0,1688323590,1,1,0,0
1234561869,50,16500693,3,25388416,0,4580741,11708035,915676161,1,0,1,1
1234561124,43,41856728,3,33862322,0,569233,15083028,616537092,1,0,1,1
1234561867,41,49862160,2,21030639,0,534345,0,4488155106,1,0,1,0
1234561178,25,36119692,2,49924905,0,4115288,0,1791192096,1,0,1,0
1234561191,29,16201221,1,48761305,0,0,0,1754762973,1,0,0,0
1234561693,54,12607265,2,19545665,24298160,0,0,2218229741,1,1,0,0
1234561191,52,46025305,4,1425729,18316046,3688365,19875520,5939001227,1,1,1,1
1234561672,42,31131843,4,22574439,14289776,2480606,18566484,1903769731,1,1,1,1
1234561970,26,21128863,3,22124262,0,4931497,11459212,2308851754,1,0,1,1
1234561654,50,48453684,2,18522529,4388032,0,0,1734375785,1,1,0,0
1234561410,21,49367537,2,30431050,21202987,0,0,5581557010,1,1,0,0
1234561075,47,36544203,4,30871594,5512544,4886253,19844542,1944773437,1,1,1,1
1234561407,39,49578597,3,10713870,13589549,3383787,0,766419656,1,1,1,0
1234561402,35,44977340,2,22660528,0,0,17100151,1192685684,1,0,0,1
1234561283,44,16582750,1,47514773,0,0,0,591108806,1,0,0,0
1234561969,45,27030584,2,45555067,24541042,0,0,2229145934,1,1,0,0
1234561530,52,40071990,4,40087162,19651682,3890043,19894075,4964382011,1,1,1,1
1234561246,43,39907492,2,23072039,0,567422,0,2030197295,1,0,1,0
1234561661,24,35657642,2,9739574,11152494,0,0,2694844927,1,1,0,0
1234561520,41,44386434,2,42224942,4025769,0,0,498455080,1,1,0,0
1234561941,43,42926458,4,35730428,21699872,4655390,10777578,3310716055,1,1,1,1
1234561365,43,28489514,2,31751237,2320890,0,0,5830922216,1,1,0,0
1234561286,48,47946721,2,9474859,19920370,0,0,3362436582,1,1,0,0
1234561365,50,35136191,3,11248161,17983474,0,10319988,3100083127,1,1,0,1
1234561757,41,47153699,3,46126696,0,1204184,19749585,5988083579,1,0,1,1
1234561257,37,37080147,1,23321685,0,0,0,434530357,1,0,0,0
1234561502,22,37616901,3,1537447,1874451,0,16111468,348409754,1,1,0,1
1234561121,26,49248771,3,15941674,27789181,0,10366957,4126894259,1,1,0,1
1234561587,29,44603963,1,26280402,0,0,0,1578428518,1,0,0,0
1234561247,47,16552772,3,41451628,24371425,4909128,0,4332567494,1,1,1,0
1234561455,30,47828363,2,26235525,6223381,0,0,5460621118,1,1,0,0
1234561430,49,44987398,2,42865064,0,0,11987584,4862400306,1,0,0,1
1234561569,32,45404771,3,1114100,6665192,0,10784054,5989648069,1,1,0,1
1234561330,52,12051600,1,1279840,0,0,0,4857604655,1,0,0,0
1234561249,52,15907583,2,20205168,0,0,19319899,5780057454,1,0,0,1
1234561321,38,28656704,4,25653633,16507778,2716659,19652677,2697034072,1,1,1,1
1234561251,37,42434285,3,34447530,0,2165396,15663498,5258874579,1,0,1,1
1234561360,41,17515024,2,6122651,0,3418044,0,5921635464,1,0,1,0
1234561128,50,27571088,2,39567579,5483863,0,0,3471748088,1,1,0,0
1234561932,32,39528843,3,44562407,0,637766,11807472,3235741029,1,0,1,1
1234561234,39,26642688,3,8858980,24853662,0,15450069,2862966004,1,1,0,1
1234561425,52,39570785,3,11274199,29844169,0,16657315,3432611338,1,1,0,1
1234561583,26,28217901,2,31451222,0,3249009,0,795549896,1,0,1,0
1234561073,35,35089324,3,22710325,0,2265482,19227283,1961649258,1,0,1,1
1234561847,54,30063914,2,47252077,0,0,17484492,1383092058,1,0,0,1
1234561464,45,35940814,2,3740486,0,4932300,0,3620715468,1,0,1,0
1234561455,45,31818859,4,17571211,1751625,2733148,15802945,2036673404,1,1,1,1
1234561062,43,22110116,2,32355915,0,4979749,0,1586730399,1,0,1,0
1234561688,20,10930040,3,2120492,0,606153,12920360,1005033766,1,0,1,1
1234561040,44,12549080,3,17580729,4526464,0,19296789,2125611812,1,1,0,1
1234561766,37,18538677,4,34194117,1036638,2379170,13656356,2928251225,1,1,1,1
1234561806,42,14757295,2,12227820,0,1186180,0,3092865498,1,0,1,0
1234561223,27,18207616,3,14207178,3268764,671416,0,4002801004,1,1,1,0
1234561130,48,19515604,2,2234193,0,0,12782475,2906340261,1,0,0,1
1234561482,45,41066757,3,17476625,27480462,0,12057605,4594205443,1,1,0,1
1234561491,38,43951102,3,44875405,28013686,4086869,0,3250865646,1,1,1,0
1234561157,50,22900214,3,3293816,22024895,2358401,0,1667600401,1,1,1,0
1234561794,40,10480273,2,23102648,0,0,17137727,4823972998,1,0,0,1
1234561433,26,41332367,3,23265948,14708341,1790511,0,2827854483,1,1,1,0
1234561264,50,22290235,1,28933342,0,0,0,3616028865,1,0,0,0
1234561830,37,16504236,2,33156188,0,0,18217738,4075477389,1,0,0,1
1234561511,31,18106972,2,14083767,12709015,0,0,3223307783,1,1,0,0
1234561696,24,16803195,3,49849378,0,4764310,11741802,5659293700,1,0,1,1
1234561244,35,39857818,3,33027710,29206032,0,15478213,2498446101,1,1,0,1
1234561132,52,28899761,4,49866415,26465344,2890453,15117512,5233590239,1,1,1,1
1234561427,49,36965929,2,39426425,0,0,15385814,3797621513,1,0,0,1
1234561806,45,21913670,2,29954215,0,2313541,0,3798868575,1,0,1,0
1234561864,26,11846279,4,3057818,19115558,1132994,16442039,3397982266,1,1,1,1
1234561472,34,23557498,1,3964108,0,0,0,2716427347,1,0,0,0
1234561650,44,33828677,2,11279229,14426521,0,0,1653948194,1,1,0,0
1234561806,30,23453287,3,27012061,0,4424191,12539800,2109357087,1,0,1,1
1234561104,39,25377208,3,33931299,0,4746411,10276412,5009466333,1,0,1,1
1234561796,42,45935362,2,18915798,9275910,0,0,1869369979,1,1,0,0
1234561918,49,11039856,2,43981762,0,0,12180064,2016094857,1,0,0,1
1234561351,48,48549997,3,33469382,13485431,787842,0,4662428737,1,1,1,0
1234561387,39,14442454,4,15410149,1545084,2513883,13207301,2162742353,1,1,1,1
1234561087,26,33855971,2,14955553,29606695,0,0,664639852,1,1,0,0
1234561372,38,36471356,1,26892964,0,0,0,4172978232,1,0,0,0
1234561989,49,22200674,3,48068276,0,2555270,14146437,552811892,1,0,1,1
1234561386,32,35378662,2,42500154,0,1277568,0,5423744616,1,0,1,0
1234561761,21,33153954,3,32892167,0,4424210,11107484,5027045513,1,0,1,1
1234561087,38,20765449,3,26043662,24869114,0,11549499,5861935914,1,1,0,1
1234561937,44,22893259,1,46973028,0,0,0,5285141141,1,0,0,0
1234561806,32,16773021,2,4080147,0,2791013,0,426967576,1,0,1,0
1234561357,43,13424318,3,33245365,19057330,4619953,0,4865662415,1,1,1,0
1234561384,55,20255985,4,21867767,24089822,2536790,13336107,1568582298,1,1,1,1
1234561063,34,48699220,3,35890345,0,4120075,11164631,2108559533,1,0,1,1
1234561913,45,39911103,3,29156512,7779056,3262995,0,5699244379,1,1,1,0
1234561691,45,41409155,3,22400070,0,3048404,16062645,5814038534,1,0,1,1
1234561725,52,38241415,1,4094512,0,0,0,405569364,1,0,0,0
1234561654,54,27541857,3,18629263,27178310,1669967,0,1743263255,1,1,1,0
1234561158,33,36551027,4,36874712,22029032,1367688,15447697,3365849855,1,1,1,1
1234561278,52,38675793,2,8914037,0,0,17133763,3496327693,1,0,0,1
1234561463,50,23760467,4,30070042,8895434,925210,10636265,3226980224,1,1,1,1
1234561929,43,25039399,3,24686526,17778420,0,13871898,1902420651,1,1,0,1
1234561113,37,41255515,4,15419905,8097599,3204243,17525430,5574609354,1,1,1,1
1234561713,52,33512755,3,3261455,0,2191137,10447061,5665065148,1,0,1,1
1234561714,26,27176988,2,31596980,0,850104,0,1047934046,1,0,1,0
1234561442,24,10100974,4,48759348,15987905,3868620,18247033,4771994135,1,1,1,1
1234561735,43,19492393,2,7488576,0,0,15892845,3290264708,1,0,0,1
1234561462,20,32344609,2,16629835,0,0,12232382,970470358,1,0,0,1
1234561836,43,32623405,3,48815958,19782798,3382725,0,1078565020,1,1,1,0
1234561574,23,14149447,1,29996502,0,0,0,508329942,1,0,0,0
1234561015,21,21469589,3,29886057,27127482,0,16370542,1226977026,1,1,0,1
1234561768,46,37539130,4,1579258,26771226,2470555,16765339,4408147899,1,1,1,1
1234561283,45,16805554,2,49751932,29073183,0,0,3242266874,1,1,0,0
1234561243,28,10061086,3,49246267,0,3739729,18346252,1674468720,1,0,1,1
1234561142,54,27680402,4,12439750,3553690,3606373,10001595,5214803293,1,1,1,1
1234561803,52,34345119,3,6022581,0,1550990,19127143,5336378787,1,0,1,1
1234561962,51,23605180,4,22199045,4281704,1454571,12113741,1932452690,1,1,1,1
1234561626,35,20353078,3,44809714,22906643,1872932,0,1504252287,1,1,1,0
1234561828,51,42951354,2,5348984,0,0,12192672,2845405900,1,0,0,1
1234561192,35,22615128,2,40384177,0,0,17381412,5109096574,1,0,0,1
1234561157,29,25118629,2,13081632,0,4314264,0,3674133052,1,0,1,0
1234561849,41,24193615,2,43071470,0,1771353,0,2484404865,1,0,1,0
1234561130,53,17721797,1,43489609,0,0,0,1950632543,1,0,0,0
1234561051,55,20492573,2,6631716,0,2630586,0,5622252384,1,0,1,0
1234561912,35,17359318,3,4136340,3888629,2960284,0,319059525,1,1,1,0
1234561306,40,38785172,4,34899921,7060125,2291518,16349679,5760604919,1,1,1,1
1234561636,27,49986418,3,44019335,10740483,0,12253929,1483310843,1,1,0,1
1234561465,40,38090878,3,6497743,0,2010028,13720672,2022570957,1,0,1,1
1234561386,54,30249224,2,17031656,0,2574830,0,2244892783,1,0,1,0
1234561374,44,21939987,2,8604587,0,1227485,0,522837543,1,0,1,0
1234561506,49,38930485,1,17640774,0,0,0,890834400,1,0,0,0
1234561533,43,29861660,3,4110873,0,2496002,19195608,5589525641,1,0,1,1
1234561217,43,19006266,2,25774503,29459925,0,0,844894159,1,1,0,0
1234561657,36,45060974,2,16984507,0,0,12783899,5426971354,1,0,0,1
1234561782,49,18622732,2,32409374,0,0,10716835,5880821723,1,0,0,1
1234561512,50,32558975,3,5825551,25882557,0,19401813,3575958796,1,1,0,1
1234561227,29,38895562,3,42663790,0,4968315,15153401,3274331144,1,0,1,1
1234561143,36,11154853,1,20137184,0,0,0,5487117552,1,0,0,0
1234561942,39,36534449,2,46655178,0,1587419,0,5570533277,1,0,1,0
1234561815,53,13470357,3,30377816,0,3029086,19223694,3804446830,1,0,1,1
1234561052,31,24475401,2,31181926,19911493,0,0,563738079,1,1,0,0
1234561208,45,37035133,2,44795900,0,1618510,0,1935191788,1,0,1,0
1234561584,36,46885054,2,14047164,0,0,17428612,1650770452,1,0,0,1
1234561112,27,10577183,3,34236563,5070223,4660738,0,2915115924,1,1,1,0
1234561204,52,14245724,4,17954600,21220833,1045417,18584663,3861197851,1,1,1,1
1234561650,23,36240863,1,43054885,0,0,0,2655971394,1,0,0,0
1234561559,49,19722374,1,17834275,0,0,0,1387415671,1,0,0,0
1234561206,50,41167013,3,42658034,13351193,4642704,0,1169455574,1,1,1,0
1234561458,33,11556327,2,47657401,23306439,0,0,1214636347,1,1,0,0
1234561996,29,30051626,4,34069964,28092271,3807448,17837174,451612772,1,1,1,1
1234561240,34,46644325,2,34442856,0,0,16672872,3218862633,1,0,0,1
1234561707,34,37638129,2,37083013,6465389,0,0,1603069475,1,1,0,0
1234561963,34,27560820,4,21827596,14434051,3569367,11691747,4825899559,1,1,1,1
1234561682,40,14629356,2,28679379,24772488,0,0,3432351916,1,1,0,0
1234561719,21,30578477,2,37723800,0,0,11140812,3020606442,1,0,0,1
1234561123,47,47982049,4,5282227,29986125,1851795,16460874,2411384573,1,1,1,1
1234561742,54,23133144,2,2016342,0,1999407,0,5102798523,1,0,1,0
1234561257,32,22945842,2,16715030,0,0,15330682,1951990720,1,0,0,1
1234561448,53,27224179,3,16728187,0,1689224,14497888,3215945185,1,0,1,1
1234561109,49,17333635,2,31313697,4717035,0,0,3009073181,1,1,0,0
1234561283,39,13271967,2,44043502,21902965,0,0,347849250,1,1,0,0
1234561529,26,45311091,4,16292146,8336484,4893242,18359207,3628003915,1,1,1,1
1234561809,21,27999316,1,42525057,0,0,0,2781963143,1,0,0,0
1234561913,42,13244468,1,15694954,0,0,0,2492911400,1,0,0,0
1234561687,30,48363512,3,21610993,0,4425275,17361008,4234640162,1,0,1,1
1234561511,50,39630227,3,23108861,28293137,3638329,0,1933698736,1,1,1,0
1234561560,34,31246271,4,14533969,26069808,4358678,15810349,5217777157,1,1,1,1
1234561139,39,46961139,2,13378477,0,4084714,0,3274179042,1,0,1,0
1234561829,32,15339189,2,23346358,0,2953910,0,2683375848,1,0,1,0
1234561034,25,16415590,2,42304742,0,0,10287774,3531784276,1,0,0,1
1234561803,48,29037729,2,39338204,0,0,15382000,1556451597,1,0,0,1
1234561666,30,33431022,3,22244469,11438129,974289,0,710197936,1,1,1,0
1234561405,34,43660569,2,49017423,25572125,0,0,2627098147,1,1,0,0
1234561552,23,15193270,2,23859863,16134540,0,0,4547322743,1,1,0,0
1234561592,36,30222404,3,31772057,5701556,1913016,0,4333290442,1,1,1,0
1234561664,27,18066556,2,45012254,6456649,0,0,1307235801,1,1,0,0
1234561123,39,19281047,3,14844178,19903960,653487,0,3926086005,1,1,1,0
1234561597,42,16957790,2,12578275,1930736,0,0,4734066168,1,1,0,0
1234561754,21,43554762,3,47153900,0,2013222,15787436,3688235498,1,0,1,1
1234561213,44,21436977,2,44478702,19528922,0,0,2494152191,1,1,0,0
1234561528,36,20384190,4,17227402,15474352,2186555,16872487,3802092399,1,1,1,1
1234561349,28,15291047,2,25213572,0,3390105,0,3656827693,1,0,1,0
1234561667,31,31637147,2,41228676,0,4941617,0,332162200,1,0,1,0
1234561350,21,46215366,2,24794291,0,0,12883732,2006710133,1,0,0,1
1234561775,52,20585758,2,26251279,4368881,0,0,3443191475,1,1,0,0
1234561678,26,49986226,3,38640334,17985798,0,17673862,3833465054,1,1,0,1
1234561161,49,21380396,2,35435876,0,0,14554082,863559625,1,0,0,1
1234561001,26,47491141,3,37304697,0,3049704,12526557,1509210759,1,0,1,1
1234561155,43,34120377,3,36011134,15112557,0,13734210,5002266668,1,1,0,1
1234561532,53,43908307,2,21727045,18576166,0,0,5796149683,1,1,0,0
1234561860,25,13766301,3,29911232,6115452,0,18511521,1660332132,1,1,0,1
1234561080,54,34523056,3,559043,0,3422019,17338522,2368434759,1,0,1,1
1234561409,35,10685166,2,32649842,0,0,15862863,1421655508,1,0,0,1
1234561712,38,28628218,2,13497195,0,4908857,0,1069022356,1,0,1,0
1234561935,20,39532731,1,23901616,0,0,0,1087275644,1,0,0,0
1234561899,55,24650843,3,31573530,3016057,3239846,0,3993781507,1,1,1,0
1234561395,22,12185786,3,25229651,0,2809455,11130125,1581490330,1,0,1,1
1234561375,34,12241686,2,33004976,0,3741649,0,934780089,1,0,1,0
1234561449,29,26557524,4,13384426,26974397,3945038,16791976,4237377643,1,1,1,1
1234561283,28,19271635,4,22165344,16740961,1677241,13496744,5631120202,1,1,1,1
1234561187,44,26116254,2,36614756,0,0,18224137,1255466025,1,0,0,1
1234561035,32,40285216,3,42277016,0,1344654,14958212,692749388,1,0,1,1
1234561348,42,28303209,2,43716478,0,1544971,0,1019190790,1,0,1,0
1234561956,55,39218935,3,5684553,14237706,773330,0,4014019560,1,1,1,0
1234561597,40,46527712,2,6969597,0,0,18184646,4124019389,1,0,0,1
1234561030,27,43190810,2,7359430,0,1700184,0,5886578516,1,0,1,0
1234561383,30,34670173,4,44489560,10107682,510907,12891971,5062550422,1,1,1,1
1234561540,45,18953927,3,29065469,0,1540089,18704118,1591457105,1,0,1,1
1234561604,26,15351954,4,35759064,11291582,3478078,15733788,1513124345,1,1,1,1
1234561350,53,32509969,2,37987834,27162538,0,0,5141916455,1,1,0,0
1234561763,32,24814523,2,17827159,0,2077144,0,3325305293,1,0,1,0
1234561735,40,47349241,2,13158918,0,0,15963358,5152412837,1,0,0,1
1234561874,38,41487635,2,22583207,0,653173,0,4302544322,1,0,1,0
1234561244,45,11352456,2,47285946,0,0,16123527,4556989728,1,0,0,1
1234561535,24,31589977,3,44794265,0,3897367,13676008,2576931054,1,0,1,1
1234561734,39,28256724,3,10311199,29266144,4415828,0,5904860973,1,1,1,0
1234561817,36,39055316,2,38827145,0,0,10224456,3050672116,1,0,0,1
1234561519,48,45553896,3,11168213,0,2615091,13205825,2085962162,1,0,1,1
1234561281,54,23057002,1,16923007,0,0,0,5209037349,1,0,0,0
1234561248,37,44939108,1,20530368,0,0,0,801188673,1,0,0,0
1234561702,21,25242023,3,4207361,19607969,0,15160055,2941054406,1,1,0,1
1234561453,34,44095614,4,6740309,17754471,1355854,18512375,476072971,1,1,1,1
1234561347,36,49649876,2,18902095,0,2829152,0,4448259451,1,0,1,0
1234561393,42,28453615,2,32891809,0,3607066,0,3080900778,1,0,1,0
1234561007,44,34557124,2,26840462,20730335,0,0,1857069424,1,1,0,0
1234561955,35,12079141,2,4873966,16078380,0,0,5043371821,1,1,0,0